  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720533 ***** 201610131617 210   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131637 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131657 160   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131717 140   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131737 160   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   32 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131757 160   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131817 360   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   28 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131837 080   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   28 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131857 120   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131917 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   27 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131937 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   25 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610131957 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   25 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132017 270  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   25 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132037 280  15  20 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132057 290  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   25 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132117 290  15  18 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132137 330   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   25 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132157 290   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132217 340   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132237 320   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132257 330   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132317 320   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   27 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132337 250   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   27 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610132357 250   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140017 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140037 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140057 260   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   30 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140117 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   30 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140137 240   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   30 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140157 240   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140217 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140237 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140257 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140317 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140337 250   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   27 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140357 240   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   25 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140417 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   25 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140437 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   28 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140457 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   28 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140517 260   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   28 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140537 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140557 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140617 210   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140637 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   28 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140657 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   32 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140717 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   28 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140737 250   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   32 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140757 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140817 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   30 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140837 090   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   30 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140857 280   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   32 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140917 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   30 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140937 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   30 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610140957 260   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141017 150   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141037 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141057 230   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141117 030   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141137 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141157 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   34 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141217 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   32 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141237 260   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   34 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141257 260   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   34 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141317 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141337 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141357 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   32 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141417 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   32 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141437 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   34 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141457 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   34 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141517 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   32 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141537 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   36 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141557 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   37 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141617 340   8 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   61   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141637 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   37 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141657 140   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   37 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141717 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   37 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141737 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   32 ****** 29.94 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141757 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   37 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141817 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   37 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141837 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   37 ****** 29.92 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141857 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   39 ****** 29.90 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141917 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   39 ****** 29.89 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141937 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   41 ****** 29.88 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610141957 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   41 ****** 29.87 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142017 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   39 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142037 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   37 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142057 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142117 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   36 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142137 080   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   32 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142157 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   32 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142217 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   30 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142237 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   32 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142257 310   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   34 ****** 29.81 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142317 050   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   32 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142337 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   34 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610142357 270  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150017 260  18  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.82 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150037 260  22  31 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150057 260  16  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150117 260  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   27 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150137 220  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150157 210  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150217 220  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150237 220  13  18 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150257 220  15  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150317 220   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150337 230  11  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150357 220  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150417 210   8  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   25 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150437 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150457 210   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150517 230   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150537 340   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150557 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150617 320   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150637 310   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   23 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150657 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   25 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150717 220   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   27 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150737 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150757 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150817 200   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150837 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150857 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150917 200   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150937 200   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   23 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610150957 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151017 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   23 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151037 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   23 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151057 150   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151117 160   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151137 110   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151157 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151217 170   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151237 050   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151257 160   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151317 150   8  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151337 070   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151357 110   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   28 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151417 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   27 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151437 990   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151457 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   28 ****** 29.89 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151517 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   27 ****** 29.90 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151537 300   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   27 ****** 29.90 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151557 320   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.91 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151617 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   27 ****** 29.91 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151637 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   28 ****** 29.91 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151657 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   27 ****** 29.90 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151717 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   27 ****** 29.91 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151737 290  18  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   28 ****** 29.91 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151757 270  18  25 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   28 ****** 29.90 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151817 260  15  23 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   28 ****** 29.89 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151837 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   30 ****** 29.89 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151857 130   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151917 240  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   28 ****** 29.87 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151937 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   30 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610151957 170   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152017 140   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   28 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152037 170   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   28 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152057 100   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152117 120   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152137 120   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152157 150   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152217 130   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152237 130   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   32 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152257 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   32 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152317 100   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   32 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201610152337 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   32 ****** 29.85 ****** *** *** ***** ***** ***** ***** **
